-2.236067977499789450e+01,-5.601350283636974382e+03,-3.905078687584755244e+03,-6.614289077444378506e+01,-4.418470323539575872e+01,-4.391637507809580399e+01,-4.377335617025499960e+04,-1.198532435939888074e+01,-1.100145444929897209e+01,-6.747111515307863101e+02,-1.154797178683241725e+02,-2.341082957667348694e+02
0.000000000000000000e+00,3.227479666860815087e+03,8.524081792221119258e+01,4.670827257189971160e-01,5.019396455487825648e-01,-1.137110184669098967e-01,2.263375994279947889e+01,-5.917930388877618020e-02,-8.560859510193019606e-01,-3.547659840451355961e-02,-2.872903720563253938e+00,-8.427494892269881133e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.665868991355654771e+03,1.632795388035788831e+00,5.626836834430493095e-02,-1.026679407149602152e+00,4.487020945457777543e+01,7.891028844098202377e-03,-1.280915776678820950e-01,1.336587426266070722e+01,2.104097673347660180e+00,-1.167760912897527170e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.214395453188895146e+01,1.052462976717819298e+00,-2.169449887230576191e-01,-2.264339597459589015e+01,-1.950835635000044421e-01,-1.537150723571477084e-01,1.764416281712327361e+01,8.791987526076239234e-02,-5.669453045700738159e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.828521840573932877e+01,7.158146814324666263e-01,1.010686418314525170e+01,4.010573560471200061e-01,2.459532883173592976e-01,-1.338698273234385994e+01,8.176449576595912205e-01,9.942956151423350875e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.788087087960001398e+01,-3.933622806308152065e+01,-3.534485045731106112e-01,5.358944843509853007e-01,1.995088254564979025e+01,-1.344335256349341368e+00,-3.258056858269467781e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.898643923429165170e+02,-1.932070833335952642e-02,-6.790361047430608643e-01,-1.192429954490524358e+00,5.030196984378036973e-01,-1.658092283093890451e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.113661671275941067e+01,9.749809201840907713e-01,8.431641973043054961e+00,-1.134526787641396250e+00,-4.478108890940798226e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.106506788610303182e+01,-1.912366951035645801e+00,5.732440065703105603e+00,-1.387135839708710883e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.565160365769532405e+02,-1.811353451390011360e+00,-5.925049503771967707e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.332621815680305843e+01,8.020370621704824288e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.224311895842978402e+02
